"product_name_en","product_name_hi","short_name_hi","short_name_en","catalogues","pack_type","mrp","product_cost","brand_discount_type","brand_discount_value","cm_discount_type","original_cm_discount_value","cm_discount_value","marketer","brand_name","fulfillment_model","source","jit_source","super_category","primary_category","sub_category","product_type","ean_code","hsn_code","product_gst","shelf_life_days","original_moq","moq","item_size","delivery_days","lead_days","variant_identifier","discount_type","variant_grammage_unit","variant_grammage","brand_name_hi","variant_identifier_hi","product_images","variant_priority","product_description_md_en","product_description_md_hi","variant_grammage_value","vendor_product_id","is_combo","economic_segment","brand_categorisation","product_weight","return_window_days","replacement_window_days","country_of_origin"
"Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1769sg-M","","","365","3","3","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","flat_off","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","https://images.meesho.com/images/products/72516112/u5s5v_512.jpg,https://images.meesho.com/images/products/72516112/lghff_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1769sg-L","","","365","3","3","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","flat_off","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","https://images.meesho.com/images/products/72516112/u5s5v_512.jpg,https://images.meesho.com/images/products/72516112/lghff_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","Rajovati Casual Regular Round Neck Women' fancy mano crop tops ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","1769sg-XL","","","365","3","3","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","flat_off","","","","Rajovati Casual Regular Round Neck Women' fancy mano crop tops  R-1769sg","https://images.meesho.com/images/products/72516112/u5s5v_512.jpg,https://images.meesho.com/images/products/72516112/lghff_512.jpg","3","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Manipuri kota doriya saree ","Manipuri kota doriya saree ","Manipuri kota doriya saree ","Manipuri kota doriya saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","iv3hs-Free Size","","","365","3","3","","","","Manipuri kota doriya saree  M-iv3hs","flat_off","","","","Manipuri kota doriya saree  M-iv3hs","https://images.meesho.com/images/products/31683952/0834a_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Gracious Sana Silk Saree","Gracious Sana Silk Saree","Gracious Sana Silk Saree","Gracious Sana Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","tfn7-Free Size","","","365","3","3","","","","Gracious Sana Silk Saree G-tfn7","flat_off","","","","Gracious Sana Silk Saree G-tfn7","https://images.meesho.com/images/products/1373299/6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","tsgo7-Free Size","","","365","3","3","","","","Maharashtrian Nath Khan Saree M-tsgo7","flat_off","","","","Maharashtrian Nath Khan Saree M-tsgo7","https://images.meesho.com/images/products/50036839/pvi3j_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Modern Attractive Kanjivaram Silk Women's Saree"," Modern Attractive Kanjivaram Silk Women's Saree"," Modern Attractive Kanjivaram Silk Women's Saree"," Modern Attractive Kanjivaram Silk Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","1sba6-Free Size","","","365","3","3","","",""," Modern Attractive Kanjivaram Silk Women's Saree  -1sba6","flat_off","","",""," Modern Attractive Kanjivaram Silk Women's Saree  -1sba6","https://images.meesho.com/images/products/3000606/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kanjivaram silk woven zari border work saree  with blouse piece, size6.3m","kanjivaram silk woven zari border work saree  with blouse piece, size6.3m","kanjivaram silk woven zari border work saree  with blouse piece, size6.3m","kanjivaram silk woven zari border work saree  with blouse piece, size6.3m","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5vvcq-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree  with blouse piece, size6.3m K-5vvcq","flat_off","","","","kanjivaram silk woven zari border work saree  with blouse piece, size6.3m K-5vvcq","https://images.meesho.com/images/products/9885050/0995c_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Trendy Sana Silk Women's Saree"," Trendy Sana Silk Women's Saree"," Trendy Sana Silk Women's Saree"," Trendy Sana Silk Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","16i2o-Free Size","","","365","3","3","","",""," Trendy Sana Silk Women's Saree  -16i2o","flat_off","","",""," Trendy Sana Silk Women's Saree  -16i2o","https://images.meesho.com/images/products/1982976/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Woven Kalamkari Cotton Silk, Cotton Blend Saree","Woven Kalamkari Cotton Silk, Cotton Blend Saree","Woven Kalamkari Cotton Silk, Cotton Blend Saree","Woven Kalamkari Cotton Silk, Cotton Blend Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","1oixr8-Free Size","","","365","3","3","","","","Woven Kalamkari Cotton Silk, Cotton Blend Saree W-1oixr8","flat_off","","","","Woven Kalamkari Cotton Silk, Cotton Blend Saree W-1oixr8","https://images.meesho.com/images/products/101660516/ftoen_512.jpg,https://images.meesho.com/images/products/101660516/zhfqb_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","u6knp-XS","","","365","3","3","","","","TOP-11-MAROON T-u6knp","flat_off","","","","TOP-11-MAROON T-u6knp","https://images.meesho.com/images/products/50695189/k3niq_512.jpg,https://images.meesho.com/images/products/50695189/mrnai_512.jpg,https://images.meesho.com/images/products/50695189/pyvno_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","u6knp-S","","","365","3","3","","","","TOP-11-MAROON T-u6knp","flat_off","","","","TOP-11-MAROON T-u6knp","https://images.meesho.com/images/products/50695189/k3niq_512.jpg,https://images.meesho.com/images/products/50695189/mrnai_512.jpg,https://images.meesho.com/images/products/50695189/pyvno_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","u6knp-M","","","365","3","3","","","","TOP-11-MAROON T-u6knp","flat_off","","","","TOP-11-MAROON T-u6knp","https://images.meesho.com/images/products/50695189/k3niq_512.jpg,https://images.meesho.com/images/products/50695189/mrnai_512.jpg,https://images.meesho.com/images/products/50695189/pyvno_512.jpg","2","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","TOP-11-MAROON","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","u6knp-L","","","365","3","3","","","","TOP-11-MAROON T-u6knp","flat_off","","","","TOP-11-MAROON T-u6knp","https://images.meesho.com/images/products/50695189/k3niq_512.jpg,https://images.meesho.com/images/products/50695189/mrnai_512.jpg,https://images.meesho.com/images/products/50695189/pyvno_512.jpg","3","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"NEW COTTON LINEN ZARI WOMEN SAREE","NEW COTTON LINEN ZARI WOMEN SAREE","NEW COTTON LINEN ZARI WOMEN SAREE","NEW COTTON LINEN ZARI WOMEN SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","u2299-Free Size","","","365","3","3","","","","NEW COTTON LINEN ZARI WOMEN SAREE N-u2299","flat_off","","","","NEW COTTON LINEN ZARI WOMEN SAREE N-u2299","https://images.meesho.com/images/products/50484717/x9e7a_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Pari Baby Girl Fancy Dress ","Pari Baby Girl Fancy Dress ","Pari Baby Girl Fancy Dress ","Pari Baby Girl Fancy Dress ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","pnqqm-2-3 Years","","","365","3","3","","","","Pari Baby Girl Fancy Dress  P-pnqqm","flat_off","","","","Pari Baby Girl Fancy Dress  P-pnqqm","https://images.meesho.com/images/products/43098142/tavji_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","18xls5-S","","","365","3","3","","","","Casual Regular Sleeves Solid Women Top C-18xls5","flat_off","","","","Casual Regular Sleeves Solid Women Top C-18xls5","https://images.meesho.com/images/products/75470981/ftm69_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","Casual Regular Sleeves Solid Women Top","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Western Wear","Tops","18xls5-M","","","365","3","3","","","","Casual Regular Sleeves Solid Women Top C-18xls5","flat_off","","","","Casual Regular Sleeves Solid Women Top C-18xls5","https://images.meesho.com/images/products/75470981/ftm69_512.jpg","1","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"cotton silk saree","cotton silk saree","cotton silk saree","cotton silk saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","13qt31-Free Size","","","365","3","3","","","","cotton silk saree C-13qt31","flat_off","","","","cotton silk saree C-13qt31","https://images.meesho.com/images/products/66755773/d4gst_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"RR544-RAMA-5","RR544-RAMA-5","RR544-RAMA-5","RR544-RAMA-5","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","143f1v-Free Size","","","365","3","3","","","","RR544-RAMA-5 R-143f1v","flat_off","","","","RR544-RAMA-5 R-143f1v","https://images.meesho.com/images/products/67344115/ucamg_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","15khf0-Free Size","","","365","3","3","","","","Kanjeevaram silk saree, all over work, zari border size 6.3m K-15khf0","flat_off","","","","Kanjeevaram silk saree, all over work, zari border size 6.3m K-15khf0","https://images.meesho.com/images/products/69819948/lxhxi_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","Trendy Kanjeevaram Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5b9yo-Free Size","","","365","3","3","","","","Trendy Kanjeevaram Silk Saree T-5b9yo","flat_off","","","","Trendy Kanjeevaram Silk Saree T-5b9yo","https://images.meesho.com/images/products/8924208/7c6b6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Aakarsha Graceful Sarees","Aakarsha Graceful Sarees","Aakarsha Graceful Sarees","Aakarsha Graceful Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","o76sj-Free Size","","","365","3","3","","","","Aakarsha Graceful Sarees A-o76sj","flat_off","","","","Aakarsha Graceful Sarees A-o76sj","https://images.meesho.com/images/products/40646179/sw3sx_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjeevaram silk saree with all over self design, zari work","Kanjeevaram silk saree with all over self design, zari work","Kanjeevaram silk saree with all over self design, zari work","Kanjeevaram silk saree with all over self design, zari work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","g39eo-Free Size","","","365","3","3","","","","Kanjeevaram silk saree with all over self design, zari work K-g39eo","flat_off","","","","Kanjeevaram silk saree with all over self design, zari work K-g39eo","https://images.meesho.com/images/products/27026016/3b49e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","Maharashtrian Nath Khan Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","mlflp-Free Size","","","365","3","3","","","","Maharashtrian Nath Khan Saree M-mlflp","flat_off","","","","Maharashtrian Nath Khan Saree M-mlflp","https://images.meesho.com/images/products/37951549/vyq8p_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Cotton Line chekered saree with running blouse","Cotton Line chekered saree with running blouse","Cotton Line chekered saree with running blouse","Cotton Line chekered saree with running blouse","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","cll13-Free Size","","","365","3","3","","","","Cotton Line chekered saree with running blouse C-cll13","flat_off","","","","Cotton Line chekered saree with running blouse C-cll13","https://images.meesho.com/images/products/21162423/7d325_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Manipuri kota doriya zari Border  saree ","Manipuri kota doriya zari Border  saree ","Manipuri kota doriya zari Border  saree ","Manipuri kota doriya zari Border  saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","ith7p-Free Size","","","365","3","3","","","","Manipuri kota doriya zari Border  saree  M-ith7p","flat_off","","","","Manipuri kota doriya zari Border  saree  M-ith7p","https://images.meesho.com/images/products/31608421/03acc_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Cotton Silk Saree With Extra Blouse ","Cotton Silk Saree With Extra Blouse ","Cotton Silk Saree With Extra Blouse ","Cotton Silk Saree With Extra Blouse ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","od5v4-Free Size","","","365","3","3","","","","Cotton Silk Saree With Extra Blouse  C-od5v4","flat_off","","","","Cotton Silk Saree With Extra Blouse  C-od5v4","https://images.meesho.com/images/products/40924912/p6aww_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Banarasi Cotton Silk zari woven saree","Banarasi Cotton Silk zari woven saree","Banarasi Cotton Silk zari woven saree","Banarasi Cotton Silk zari woven saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","o483u-Free Size","","","365","3","3","","","","Banarasi Cotton Silk zari woven saree B-o483u","flat_off","","","","Banarasi Cotton Silk zari woven saree B-o483u","https://images.meesho.com/images/products/40507914/kfber_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Manipuri kota doriya saree ","Manipuri kota doriya saree ","Manipuri kota doriya saree ","Manipuri kota doriya saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","jmkfh-Free Size","","","365","3","3","","","","Manipuri kota doriya saree  M-jmkfh","flat_off","","","","Manipuri kota doriya saree  M-jmkfh","https://images.meesho.com/images/products/32965613/ienny_512.jpg,https://images.meesho.com/images/products/32965613/rmln6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"KORA COTTON SILK ZARI WOVEN SAREE ","KORA COTTON SILK ZARI WOVEN SAREE ","KORA COTTON SILK ZARI WOVEN SAREE ","KORA COTTON SILK ZARI WOVEN SAREE ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","arpjf-Free Size","","","365","3","3","","","","KORA COTTON SILK ZARI WOVEN SAREE  K-arpjf","flat_off","","","","KORA COTTON SILK ZARI WOVEN SAREE  K-arpjf","https://images.meesho.com/images/products/18088971/9464e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjeevaram Silk Women Trendy Saree","Kanjeevaram Silk Women Trendy Saree","Kanjeevaram Silk Women Trendy Saree","Kanjeevaram Silk Women Trendy Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4k5ll-Free Size","","","365","3","3","","","","Kanjeevaram Silk Women Trendy Saree K-4k5ll","flat_off","","","","Kanjeevaram Silk Women Trendy Saree K-4k5ll","https://images.meesho.com/images/products/7658841/643d6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Alisha Alluring Sarees","Alisha Alluring Sarees","Alisha Alluring Sarees","Alisha Alluring Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","2mvrc-Free Size","","","365","3","3","","","","Alisha Alluring Sarees A-2mvrc","flat_off","","","","Alisha Alluring Sarees A-2mvrc","https://images.meesho.com/images/products/4426824/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Cotton Silk Saree","Cotton Silk Saree","Cotton Silk Saree","Cotton Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","44g5c-Free Size","","","365","3","3","","","","Cotton Silk Saree C-44g5c","flat_off","","","","Cotton Silk Saree C-44g5c","https://images.meesho.com/images/products/6926016/277ee_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kanjivaram silk woven zari border work saree with blouse piece","kanjivaram silk woven zari border work saree with blouse piece","kanjivaram silk woven zari border work saree with blouse piece","kanjivaram silk woven zari border work saree with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5mi0s-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree with blouse piece K-5mi0s","flat_off","","","","kanjivaram silk woven zari border work saree with blouse piece K-5mi0s","https://images.meesho.com/images/products/9447868/94aa1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Stylish Cotton Linen Saree ","Stylish Cotton Linen Saree ","Stylish Cotton Linen Saree ","Stylish Cotton Linen Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","2fytp-Free Size","","","365","3","3","","","","Stylish Cotton Linen Saree  S-2fytp","flat_off","","","","Stylish Cotton Linen Saree  S-2fytp","https://images.meesho.com/images/products/4104205/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
